"","PLZ","WOBFS","Region"
"1276",7412,3638,2
"1277",4654,2493,3
"1278",8722,3313,2
"1279",1220,6643,1
"1280",7165,3981,2
"1281",2300,6421,1
"1282",1276,5719,1
"1283",8044,261,4
"1284",8610,198,4
"1285",8630,118,4
"1286",1700,2196,1
"1287",4421,2478,3
"1288",1228,6633,1
"1289",9450,3251,2
"1290",8810,295,4
"1291",1485,2035,1
"1292",8872,3316,2
"1293",6280,1031,2
"1294",8105,96,4
"1295",7013,3722,2
"1296",1354,5756,1
"1297",1297,5717,1
"1298",1219,6643,1
"1299",4455,2869,3
"1300",3532,628,3
"1301",8405,230,4
"1302",3454,957,3
"1303",3043,360,3
"1304",1786,2284,3
"1305",6045,1063,2
"1306",3782,842,2
"1307",1906,6136,1
"1308",8717,3312,2
"1309",9122,3378,2
"1310",1234,6645,1
"1311",3625,927,2
"1312",4466,2856,3
"1313",3250,306,3
"1314",1723,2206,1
"1315",8006,261,4
"1316",1926,6133,1
"1317",6672,5324,5
"1318",3612,939,2
"1319",8307,296,4
"1320",2714,6748,1
"1321",3979,6238,1
"1322",1926,6133,1
"1323",6465,1219,2
"1324",4585,2445,3
"1325",3012,351,3
"1326",3251,394,3
"1327",4206,2480,3
"1328",5004,4001,4
"1329",4416,2823,3
"1330",9011,3203,2
"1331",1096,5613,1
"1332",1006,5586,1
"1333",8055,261,4
"1334",3715,561,2
"1335",6454,1207,2
"1336",9468,3274,2
"1337",1715,2306,3
"1338",3072,363,3
"1339",8635,113,4
"1340",6472,1206,2
"1341",9630,3379,2
"1342",5502,4200,4
"1343",3422,412,3
"1344",5103,4203,4
"1345",7000,3901,2
"1346",8917,4073,4
"1347",8400,230,4
"1348",7745,3561,2
"1349",3452,955,3
"1350",3044,360,3
"1351",6593,5003,5
"1352",2832,6708,1
"1353",1873,6157,1
"1354",1786,2284,3
"1355",4451,2866,3
"1356",8051,261,4
"1357",3018,351,3
"1358",8548,218,4
"1359",3803,571,2
"1360",1008,5589,1
"1361",1316,5476,1
"1362",1588,5456,1
"1363",4562,2513,3
"1364",3400,404,3
"1365",9514,4791,4
"1366",3612,939,2
"1367",3014,351,3
"1368",9113,3401,2
"1369",5417,4044,4
"1370",8123,195,4
"1371",8703,151,4
"1372",8055,261,4
"1373",5000,4001,4
"1374",3098,355,3
"1375",4942,959,3
"1376",4106,2775,3
"1377",1052,5587,1
"1378",5610,4082,4
"1379",1535,5831,1
"1380",6020,1024,2
"1381",1026,5633,1
"1382",3052,361,3
"1383",1174,5422,1
"1384",6900,5192,5
"1385",1584,5464,1
"1386",5463,4324,4
"1387",2800,6711,1
"1388",7452,3543,2
"1389",3286,2274,3
"1390",6992,5230,5
"1391",6170,1008,2
"1392",4133,2831,3
"1393",1025,5648,1
"1394",8050,261,4
"1395",9642,3352,2
"1396",8494,297,4
"1397",8954,244,4
"1398",4310,4258,3
"1399",8050,261,4
"1400",5703,4209,4
"1401",6206,1093,2
"1402",7414,3633,2
"1403",6005,1061,2
"1404",8173,88,4
"1405",8049,261,4
"1406",8173,88,4
"1407",9220,4471,4
"1408",6048,1058,2
"1409",4056,2701,3
"1410",4053,2701,3
"1411",8483,231,4
"1412",3019,351,3
"1413",8577,4756,4
"1414",8280,4671,4
"1415",3205,668,3
"1416",9403,3213,2
"1417",6372,1506,2
"1418",2542,392,3
"1419",6573,5398,5
"1420",8623,121,4
"1421",4146,2475,3
"1422",8001,261,4
"1423",4203,2786,3
"1424",1203,6621,1
"1425",6274,1026,2
"1426",1018,5586,1
"1427",7130,3619,2
"1428",3702,768,2
"1429",8302,62,4
"1430",9470,3271,2
"1431",1180,5861,1
"1432",4632,2500,3
"1433",8052,261,4
"1434",5325,4311,4
"1435",4102,2765,3
"1436",8004,261,4
"1437",4460,2846,3
"1438",5400,4021,4
"1439",6284,1030,2
"1440",8964,4075,4
"1441",6331,1703,2
"1442",1180,5861,1
"1443",8123,195,4
"1444",4852,4282,3
"1445",4435,2891,3
"1446",8840,1301,2
"1447",4665,4280,3
"1448",4142,2769,3
"1449",8955,246,4
"1450",1219,6643,1
"1451",8840,1301,2
"1452",3765,766,2
"1453",9014,3203,2
"1454",4614,2579,3
"1455",1926,6133,1
"1456",3422,412,3
"1457",8718,3315,2
"1458",8640,3340,2
"1459",3066,358,3
"1460",4500,2601,3
"1461",8404,230,4
"1462",7500,3787,2
"1463",1716,2299,3
"1464",4468,2492,3
"1465",4056,2701,3
"1466",6314,1709,2
"1467",8006,261,4
"1468",3415,406,3
"1469",6004,1061,2
"1470",5724,4134,4
"1471",1462,5939,1
"1472",3437,905,3
"1473",5630,4236,4
"1474",9650,3360,2
"1475",8406,230,4
"1476",6280,1031,2
"1477",3657,938,2
"1478",8852,1341,2
"1479",1293,6606,1
"1480",3946,6119,2
"1481",8623,121,4
"1482",1754,2174,1
"1483",3421,415,3
"1484",4052,2701,3
"1485",8752,1630,2
"1486",8052,261,4
"1487",6045,1063,2
"1488",1772,2200,1
"1489",8055,261,4
"1490",8965,4062,4
"1491",4058,2701,3
"1492",9212,3443,2
"1493",9000,3203,2
"1494",1225,6613,1
"1495",8953,243,4
"1496",9000,3203,2
"1497",8708,155,4
"1498",8500,4566,4
"1499",8590,4436,4
"1500",8274,4696,4
"1501",2807,6719,1
"1502",8226,2952,4
"1503",3806,572,2
"1504",6436,1367,2
"1505",3048,362,3
"1506",5522,4077,4
"1507",8832,1323,4
"1508",7408,3661,2
"1509",8052,261,4
"1510",8374,4726,4
"1511",6963,5192,5
"1512",3412,407,3
"1513",3045,307,3
"1514",8304,69,4
"1515",5415,4038,4
"1516",5000,4001,4
"1517",3018,351,3
"1518",3800,593,2
"1519",3012,351,3
"1520",1033,5582,1
"1521",6500,5002,5
"1522",1429,5559,1
"1523",9100,3001,2
"1524",1012,5586,1
"1525",2000,6458,1
"1526",5106,4120,4
"1527",9014,3203,2
"1528",9323,3217,4
"1529",8049,261,4
"1530",9204,3441,2
"1531",8105,96,4
"1532",8400,230,4
"1533",3053,546,3
"1534",6340,1701,2
"1535",8045,261,4
"1536",3007,351,3
"1537",3047,353,3
"1538",3973,6254,1
"1539",6932,5192,5
"1540",3122,870,3
"1541",1040,5518,1
"1542",4147,2761,3
"1543",3600,942,2
"1544",6253,1125,2
"1545",2502,371,3
"1546",6474,1216,2
"1547",1325,5765,1
"1548",5745,4283,3
"1549",5600,4201,4
"1550",2720,446,1
"1551",2732,703,1
"1552",2744,681,1
"1553",2563,739,3
"1554",5210,4123,4
"1555",5400,4021,4
"1556",5400,4021,4
"1557",5408,4026,4
"1558",4315,4264,3
"1559",4315,4264,3
"1560",8280,4671,4
"1561",8594,4656,4
"1562",8595,4641,4
"1563",8500,4566,4
"1564",8552,4561,4
"1565",9548,4591,4
"1566",9315,4411,4
"1567",9565,4921,4
"1568",5644,4223,4
"1569",5646,4221,4
"1570",5600,4201,4
"1571",5072,4175,3
"1572",5074,4161,3
"1573",5079,4183,3
"1574",5018,4005,4
"1575",5018,4005,4
"1576",7013,3722,2
"1577",7166,3987,2
"1578",7167,3987,2
"1579",7173,3985,2
"1580",3007,351,3
"1581",3110,616,3
"1582",3114,632,3
"1583",9230,3402,2
"1584",9242,3407,2
"1585",9602,3392,2
"1586",6387,1511,2
"1587",4528,2534,3
"1588",4542,2527,3
"1589",4538,983,3
"1590",4539,987,3
"1591",4900,329,3
"1592",4900,329,3
"1593",4900,329,3
"1594",4900,329,3
"1595",4914,337,3
"1596",4922,342,3
"1597",6216,1091,2
"1598",6232,1085,2
"1599",6030,1054,2
"1600",6030,1054,2
"1601",6102,1062,2
"1602",6353,1069,2
"1603",4123,2762,3
"1604",4153,2773,3
"1605",8180,53,4
"1606",8193,55,4
"1607",8304,69,4
"1608",3714,563,2
"1609",3292,306,3
"1610",8142,248,4
"1611",8953,243,4
"1612",9100,3001,2
"1613",1202,6621,1
"1614",1203,6621,1
"1615",1094,5588,1
"1616",1261,5731,1
"1617",1273,5702,1
"1618",1297,5717,1
"1619",1948,6037,1
"1620",2000,6458,1
"1621",2074,6461,1
"1622",2525,6455,1
"1623",2525,6455,1
"1624",2206,6487,1
"1625",1950,6266,1
"1626",1950,6266,1
"1627",1950,6266,1
"1628",1000,5586,1
"1629",1004,5586,1
"1630",1522,5675,1
"1631",1538,5828,1
"1632",1913,6140,1
"1633",1926,6133,1
"1634",1926,6133,1
"1635",1053,5516,1
"1636",1053,5516,1
"1637",1063,5693,1
"1638",1416,5530,1
"1639",1515,5693,1
"1640",3280,2275,3
"1641",2732,703,1
"1642",5408,4026,4
"1643",4800,4289,3
"1644",8500,4566,4
"1645",9315,4411,4
"1646",5467,4306,4
"1647",5634,4234,4
"1648",5644,4223,4
"1649",5733,4137,4
"1650",5707,4208,4
"1651",5074,4161,3
"1652",5078,4185,4
"1653",5080,4170,3
"1654",3550,902,3
"1655",3007,351,3
"1656",3032,360,3
"1657",3047,353,3
"1658",3052,361,3
"1659",3110,616,3
"1660",3114,632,3
"1661",3510,612,3
"1662",9014,3203,2
"1663",9242,3407,2
"1664",8738,3341,2
"1665",6386,1511,2
"1666",4633,2491,3
"1667",4900,329,3
"1668",4914,337,3
"1669",6283,1031,2
"1670",6030,1054,2
"1671",6030,1054,2
"1672",8117,193,4
"1673",8152,66,4
"1674",9100,3001,2
"1675",9100,3001,2
"1676",2362,6751,1
"1677",1202,6621,1
"1678",1206,6621,1
"1679",1260,5724,1
"1680",2074,6461,1
"1681",2525,6455,1
"1682",1950,6266,1
"1683",2300,6421,1
"1684",1004,5586,1
"1685",1004,5586,1
"1686",1950,6266,1
"1687",1441,5933,1
"1688",1485,2035,1
"1689",1059,5804,1
"1690",1303,5496,1
"1691",5408,4026,4
"1692",1000,5586,1
"1693",1407,5913,1
"1694",1872,6156,1
"1695",9314,4411,4
"1696",6252,1125,2
"1697",4118,2479,3
"1698",2314,6423,1
"1699",3604,942,2
"1700",1913,6140,1
"1701",8416,28,4
"1702",1721,2272,3
"1703",1792,2262,3
"1704",4814,4273,3
"1705",5745,4283,3
"1706",3416,951,3
"1707",3362,982,3
"1708",3362,982,3
"1709",4917,333,3
"1710",4710,2422,3
"1711",6353,1069,2
"1712",4153,2773,3
"1713",4416,2823,3
"1714",1316,5476,1
"1715",8117,193,4
"1716",3285,2275,3
"1717",3173,355,3
"1718",5745,4283,3
"1719",5040,4144,4
"1720",6153,1145,2
"1721",5737,4139,4
"1722",3421,415,3
"1723",9247,3408,2
"1724",6374,1502,2
"1725",4118,2479,3
"1726",6014,1061,2
"1727",2503,371,3
"1728",5607,4068,4
"1729",5620,4063,4
"1730",8964,4075,4
"1731",5413,4024,4
"1732",4303,4252,3
"1733",4313,4254,3
"1734",4802,4285,3
"1735",9320,4401,4
"1736",3900,6002,2
"1737",9215,4501,4
"1738",7000,3901,2
"1739",7208,3954,2
"1740",3422,412,3
"1741",3027,351,3
"1742",3073,356,3
"1743",6467,1213,2
"1744",9108,3102,2
"1745",9524,3426,2
"1746",8832,1323,4
"1747",6072,1406,2
"1748",6072,1406,2
"1749",4653,2497,3
"1750",3380,992,3
"1751",1719,2292,3
"1752",4710,2422,3
"1753",6354,1068,2
"1754",4104,2771,3
"1755",4123,2762,3
"1756",5012,2583,3
"1757",8400,230,4
"1758",8404,230,4
"1759",8442,221,4
"1760",8180,53,4
"1761",8305,54,4
"1762",8908,5,4
"1763",3800,593,2
"1764",3604,942,2
"1765",3604,942,2
"1766",3233,501,3
"1767",8004,261,4
"1768",8006,261,4
"1769",6353,1069,2
"1770",8051,261,4
"1771",8053,261,4
"1772",8630,118,4
"1773",8200,2939,4
"1774",8200,2939,4
"1775",8200,2939,4
"1776",8200,2939,4
"1777",8200,2939,4
"1778",8154,92,4
"1779",4460,2846,3
"1780",8134,131,4
"1781",4058,2701,3
"1782",4058,2701,3
"1783",2416,6436,1
"1784",1003,5586,1
"1785",1007,5586,1
"1786",1337,5764,1
"1787",1400,5938,1
"1788",4105,2764,3
"1789",1893,6152,1
"1790",2520,723,1
"1791",2503,371,3
"1792",1782,2175,1
"1793",5413,4024,4
"1794",4332,4260,3
"1795",9320,4401,4
"1796",5073,4165,3
"1797",7000,3901,2
"1798",7000,3901,2
"1799",7302,3955,2
"1800",9497,7004,6
"1801",3552,902,3
"1802",3027,351,3
"1803",3043,360,3
"1804",3073,356,3
"1805",3145,355,3
"1806",6472,1206,2
"1807",6472,1206,2
"1808",6133,1132,2
"1809",9444,3234,2
"1810",9470,3271,2
"1811",9200,3443,2
"1812",8735,3342,2
"1813",4542,2527,3
"1814",2540,2546,3
"1815",4534,2545,3
"1816",3184,2309,3
"1817",6210,1103,2
"1818",8853,1344,2
"1819",4104,2771,3
"1820",8117,193,4
"1821",8400,230,4
"1822",8197,67,4
"1823",8908,5,4
"1824",3612,939,2
"1825",8003,261,4
"1826",8004,261,4
"1827",8005,261,4
"1828",8005,261,4
"1829",8064,261,4
"1830",8046,261,4
"1831",8046,261,4
"1832",8330,177,4
"1833",8953,243,4
"1834",8953,243,4
"1835",8630,118,4
"1836",8632,113,4
"1837",8200,2939,4
"1838",8212,2937,4
"1839",8162,101,4
"1840",8260,2964,4
"1841",4059,2701,3
"1842",8802,135,4
"1843",8820,293,4
"1844",8700,154,4
"1845",8703,151,4
"1846",8703,151,4
"1847",8704,152,4
"1848",1026,5633,1
"1849",1026,5633,1
"1850",1170,5422,1
"1851",2345,6743,1
"1852",2350,6757,1
"1853",1204,6621,1
"1854",1205,6621,1
"1855",1205,6621,1
"1856",1209,6621,1
"1857",1213,6631,1
"1858",1228,6633,1
"1859",1285,6604,1
"1860",1290,6644,1
"1861",2800,6711,1
"1862",2800,6711,1
"1863",2828,6730,1
"1864",1073,5611,1
"1865",1095,5606,1
"1866",1260,5724,1
"1867",1266,5715,1
"1868",1273,5702,1
"1869",1023,5583,1
"1870",1660,5841,1
"1871",1817,5886,1
"1872",1820,5886,1
"1873",2000,6458,1
"1874",3960,6248,1
"1875",3972,6254,1
"1876",2300,6421,1
"1877",2300,6421,1
"1878",2013,6416,1
"1879",2014,6416,1
"1880",1003,5586,1
"1881",1004,5586,1
"1882",1004,5586,1
"1883",1005,5586,1
"1884",1005,5586,1
"1885",1005,5586,1
"1886",1342,5871,1
"1887",1350,5757,1
"1888",1350,5757,1
"1889",1422,5561,1
"1890",1435,5749,1
"1891",1880,5402,1
"1892",1630,2125,1
"1893",1532,2016,1
"1894",1565,2045,1
"1895",1041,5514,1
"1896",1053,5516,1
"1897",2923,6807,1
"1898",3436,905,3
"1899",1066,5584,1
"1900",2068,6454,1
"1901",8200,2939,4
"1902",4057,2701,3
"1903",3280,2275,3
"1904",1745,2234,1
"1905",1782,2175,1
"1906",9607,3394,2
"1907",8832,1323,4
"1908",8835,1321,2
"1909",7206,3955,2
"1910",7208,3954,2
"1911",3770,794,2
"1912",6110,1107,2
"1913",6196,1010,2
"1914",6300,1711,2
"1915",6300,1711,2
"1916",6300,1711,2
"1917",6313,1704,2
"1918",6314,1709,2
"1919",6318,1710,2
"1920",6340,1701,2
"1921",8408,230,4
"1922",8400,230,4
"1923",8332,178,4
"1924",8623,121,4
"1925",8637,120,4
"1926",5106,4120,4
"1927",5210,4123,4
"1928",5210,4123,4
"1929",5210,4123,4
"1930",5222,4095,4
"1931",6133,1132,2
"1932",8200,2939,4
"1933",8032,261,4
"1934",6210,1103,2
"1935",6210,1103,2
"1936",3902,6002,2
"1937",8180,53,4
"1938",8180,53,4
"1939",8753,1630,2
"1940",9464,3256,2
"1941",5620,4063,4
"1942",8964,4075,4
"1943",9470,3271,2
"1944",6056,1407,2
"1945",8154,92,4
"1946",6043,1051,2
"1947",6353,1069,2
"1948",5412,4029,4
"1949",5436,4048,4
"1950",6005,1061,2
"1951",5737,4139,4
"1952",4542,2527,3
"1953",8855,1349,2
"1954",4313,4254,3
"1955",3800,593,2
"1956",3803,571,2
"1957",9000,3203,2
"1958",9000,3203,2
"1959",9000,3203,2
"1960",9000,3203,2
"1961",9030,3442,2
"1962",9204,3441,2
"1963",9205,3444,2
"1964",4522,2555,3
"1965",8573,4666,4
"1966",4123,2762,3
"1967",3705,768,2
"1968",4622,2401,3
"1969",3421,415,3
"1970",3550,902,3
"1971",5073,4165,3
"1972",8887,3293,2
"1973",4900,329,3
"1974",5722,4006,4
"1975",8505,4841,4
"1976",8802,135,4
"1977",8802,135,4
"1978",8803,139,4
"1979",8820,293,4
"1980",8833,138,4
"1981",3603,942,2
"1982",3612,939,2
"1983",7000,3901,2
"1984",7000,3901,2
"1985",8610,198,4
"1986",9606,3395,2
"1987",9320,4401,4
"1988",3186,2293,3
"1989",8700,154,4
"1990",4051,2701,3
"1991",4052,2701,3
"1992",4052,2701,3
"1993",4053,2701,3
"1994",4058,2701,3
"1995",2557,749,3
"1996",3036,309,3
"1997",3250,306,3
"1998",3931,6286,2
"1999",8003,261,4
"2000",8038,261,4
"2001",8048,261,4
"2002",8050,261,4
"2003",8051,261,4
"2004",8052,261,4
"2005",4500,2601,3
"2006",8953,243,4
"2007",3027,351,3
"2008",3113,623,3
"2009",2300,6421,1
"2010",2108,6512,1
"2011",1008,5589,1
"2012",1008,5589,1
"2013",1009,5590,1
"2014",1024,5635,1
"2015",2206,6487,1
"2016",2016,6408,1
"2017",1805,5885,1
"2018",1833,5886,1
"2019",1004,5586,1
"2020",1004,5586,1
"2021",1052,5587,1
"2022",1066,5584,1
"2023",1066,5584,1
"2024",1937,6034,1
"2025",1978,6240,1
"2026",3960,6248,1
"2027",3960,6248,1
"2028",3960,6248,1
"2029",3966,6232,1
"2030",3974,6253,1
"2031",1872,6156,1
"2032",1873,6157,1
"2033",1895,6158,1
"2034",1950,6266,1
"2035",1957,6021,1
"2036",1997,6024,1
"2037",2416,6436,1
"2038",1844,5414,1
"2039",1853,5415,1
"2040",1880,5402,1
"2041",2800,6711,1
"2042",2000,6458,1
"2043",2000,6458,1
"2044",2067,6458,1
"2045",1026,5633,1
"2046",1907,6141,1
"2047",1681,2063,1
"2048",1044,5522,1
"2049",1092,5581,1
"2050",1095,5606,1
"2051",1608,5805,1
"2052",1630,2125,1
"2053",1643,2122,1
"2054",1347,5872,1
"2055",1350,5757,1
"2056",1350,5757,1
"2057",1350,5757,1
"2058",1350,5757,1
"2059",1400,5938,1
"2060",1400,5938,1
"2061",1400,5938,1
"2062",1400,5938,1
"2063",1405,5926,1
"2064",1424,5553,1
"2065",1260,5724,1
"2066",1264,5727,1
"2067",1266,5715,1
"2068",1267,5732,1
"2069",1271,5720,1
"2070",1296,5712,1
"2071",1296,5712,1
"2072",1202,6621,1
"2073",1203,6621,1
"2074",1205,6621,1
"2075",1205,6621,1
"2076",1206,6621,1
"2077",1209,6621,1
"2078",1213,6631,1
"2079",1213,6631,1
"2080",1218,6623,1
"2081",1241,6636,1
"2082",1257,6605,1
"2083",1290,6644,1
"2084",1290,6644,1
"2085",8344,111,4
"2086",8542,298,4
"2087",9122,3378,2
"2088",2300,6421,1
"2089",2503,371,3
"2090",1786,2284,3
"2091",3284,2258,3
"2092",2603,450,1
"2093",2610,443,1
"2094",1752,2228,1
"2095",1752,2228,1
"2096",1752,2228,1
"2097",6340,1701,2
"2098",6340,1701,2
"2099",6345,1705,2
"2100",8400,230,4
"2101",8404,230,4
"2102",8404,230,4
"2103",8413,223,4
"2104",8413,223,4
"2105",8472,227,4
"2106",8340,117,4
"2107",8630,118,4
"2108",6133,1132,2
"2109",6418,1370,2
"2110",5210,4123,4
"2111",8200,2939,4
"2112",8248,34,4
"2113",6210,1103,2
"2114",6212,1089,2
"2115",6234,1104,2
"2116",9443,3238,2
"2117",8752,1630,2
"2118",8762,1631,2
"2119",9053,3024,2
"2120",9062,3024,2
"2121",6020,1024,2
"2122",6280,1031,2
"2123",6288,1041,2
"2124",5612,4080,4
"2125",8245,27,4
"2126",8570,4946,4
"2127",6056,1407,2
"2128",6072,1406,2
"2129",6072,1406,2
"2130",6047,1058,2
"2131",6103,1066,2
"2132",6003,1061,2
"2133",5400,4021,4
"2134",5412,4029,4
"2135",5436,4048,4
"2136",8855,1349,2
"2137",8855,1349,2
"2138",9000,3203,2
"2139",3806,572,2
"2140",4104,2771,3
"2141",4123,2762,3
"2142",4123,2762,3
"2143",4144,2763,3
"2144",4153,2773,3
"2145",4153,2773,3
"2146",2540,2546,3
"2147",2540,2546,3
"2148",4469,2841,3
"2149",3422,412,3
"2150",3432,955,3
"2151",4914,337,3
"2152",8117,193,4
"2153",8604,199,4
"2154",3604,942,2
"2155",3647,767,2
"2156",3661,944,2
"2157",3661,944,2
"2158",8820,293,4
"2159",9607,3394,2
"2160",9614,3394,2
"2161",9642,3352,2
"2162",8252,4546,4
"2163",7000,3901,2
"2164",3186,2293,3
"2165",8125,161,4
"2166",8713,158,4
"2167",8593,4426,4
"2168",9320,4401,4
"2169",8718,3315,2
"2170",4052,2701,3
"2171",9410,3032,2
"2172",3250,306,3
"2173",8006,261,4
"2174",8008,261,4
"2175",8008,261,4
"2176",8046,261,4
"2177",8046,261,4
"2178",8050,261,4
"2179",8051,261,4
"2180",8051,261,4
"2181",3027,351,3
"2182",3052,361,3
"2183",3074,356,3
"2184",3110,616,3
"2185",2016,6408,1
"2186",2823,6709,1
"2187",3254,2457,3
"2188",8404,230,4
"2189",8637,120,4
"2190",6154,1135,2
"2191",8212,2937,4
"2192",8752,1630,2
"2193",8964,4075,4
"2194",6056,1407,2
"2195",6074,1403,2
"2196",6047,1058,2
"2197",4654,2493,3
"2198",4303,4252,3
"2199",9000,3203,2
"2200",5706,4192,4
"2201",9524,3426,2
"2202",3426,401,3
"2203",5745,4283,3
"2204",4934,332,3
"2205",3665,886,3
"2206",3186,2293,3
"2207",8718,3315,2
"2208",3250,306,3
"2209",3250,306,3
"2210",8053,261,4
"2211",6442,1311,2
"2212",2013,6416,1
"2213",1489,2054,1
"2214",1436,5904,1
"2215",1271,5720,1
"2216",9320,4401,4
"2217",9230,3402,2
"2218",8832,1323,4
"2219",4710,2422,3
"2220",6313,1704,2
"2221",8422,224,4
"2222",8152,66,4
"2223",5620,4063,4
"2224",7220,3962,2
"2225",6020,1024,2
"2226",6052,1507,2
"2227",8154,92,4
"2228",5415,4038,4
"2229",5436,4048,4
"2230",8910,2,4
"2231",4148,2772,3
"2232",5600,4201,4
"2233",4053,2701,3
"2234",8134,131,4
"2235",5037,4009,4
"2236",9322,4411,4
"2237",7077,3506,2
"2238",2012,6416,1
"2239",1316,5476,1
"2240",1302,5503,1
"2241",1427,5551,1
"2242",8117,193,4
"2243",7240,3882,2
"2244",6010,1059,2
"2245",8594,4656,4
"2246",8956,4030,4
"2247",5012,2583,3
"2248",9200,3443,2
"2249",8630,118,4
"2250",2608,434,1
"2251",7013,3722,2
"2252",6410,1362,2
"2253",8225,2953,4
"2254",6052,1507,2
"2255",5400,4021,4
"2256",5415,4038,4
"2257",5415,4038,4
"2258",5430,4045,4
"2259",5443,4035,4
"2260",6030,1054,2
"2261",6003,1061,2
"2262",4058,2701,3
"2263",9014,3203,2
"2264",4528,2534,3
"2265",4528,2534,3
"2266",4123,2762,3
"2267",5600,4201,4
"2268",4800,4289,3
"2269",4800,4289,3
"2270",4800,4289,3
"2271",4617,2578,3
"2272",5073,4165,3
"2273",3454,957,3
"2274",4900,329,3
"2275",8610,198,4
"2276",8552,4561,4
"2277",8733,3342,2
"2278",5426,4312,4
"2279",3007,351,3
"2280",3007,351,3
"2281",3007,351,3
"2282",3007,351,3
"2283",3033,360,3
"2284",3074,356,3
"2285",3113,623,3
"2286",3145,355,3
"2287",3207,671,3
"2288",3322,551,3
"2289",3510,612,3
"2290",1947,6037,1
"2291",1443,5905,1
"2292",2503,371,3
"2293",2542,392,3
"2294",2554,390,3
"2295",2572,750,3
"2296",1757,2237,1
"2297",3784,841,2
"2298",4206,2480,3
"2299",3253,2461,3
"2300",8486,231,4
"2301",6418,1370,2
"2302",6432,1372,2
"2303",8345,111,4
"2304",8630,118,4
"2305",8233,2931,4
"2306",6206,1093,2
"2307",5612,4080,4
"2308",8180,53,4
"2309",8304,69,4
"2310",8304,69,4
"2311",8304,69,4
"2312",6052,1507,2
"2313",9062,3024,2
"2314",5400,4021,4
"2315",5408,4026,4
"2316",5430,4045,4
"2317",5436,4048,4
"2318",5634,4234,4
"2319",9404,3216,2
"2320",8153,97,4
"2321",8910,2,4
"2322",8911,12,4
"2323",6010,1059,2
"2324",6010,1059,2
"2325",6010,1059,2
"2326",6010,1059,2
"2327",6003,1061,2
"2328",9014,3203,2
"2329",4556,2511,3
"2330",4566,2525,3
"2331",8240,2920,4
"2332",8268,4851,4
"2333",8280,4671,4
"2334",2540,2546,3
"2335",5600,4201,4
"2336",5600,4201,4
"2337",5615,4196,4
"2338",4415,2828,3
"2339",4123,2762,3
"2340",4144,2763,3
"2341",4147,2761,3
"2342",9230,3402,2
"2343",3713,567,2
"2344",4800,4289,3
"2345",4802,4285,3
